in_voltage,v_voltage,v_current
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.98
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.98
1,0.97,0.97
1,0.97,0.97
1,0.97,0.98
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.98,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
1,0.97,0.97
